Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
643¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":40,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Program
1026¿Identifier¿¿1141¿v146¿¿¿¿¿Identifier
1027¿ReturnStatement¿¿1141¿¿¿¿{"start":{"line":24,"column":2},"end":{"line":24,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿ReturnStatement
1028¿Literal¿boolean¿1141¿¿true¿¿{"start":{"line":24,"column":9},"end":{"line":24,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Literal
1029¿BlockStatement¿¿1141¿¿¿¿{"start":{"line":22,"column":5},"end":{"line":25,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿BlockStatement
1030¿CatchClause¿¿1141¿¿¿¿{"start":{"line":25,"column":3},"end":{"line":27,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿CatchClause
1031¿ReturnStatement¿¿1141¿¿¿¿{"start":{"line":26,"column":2},"end":{"line":26,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿ReturnStatement
1032¿Literal¿boolean¿1141¿¿false¿¿{"start":{"line":26,"column":9},"end":{"line":26,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Literal
1033¿BlockStatement¿¿1141¿¿¿¿{"start":{"line":25,"column":13},"end":{"line":27,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿BlockStatement
1034¿Identifier¿¿1141¿e¿¿¿{"start":{"line":25,"column":10},"end":{"line":25,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1035¿BlockStatement¿¿1141¿¿¿¿{"start":{"line":21,"column":62},"end":{"line":28,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿BlockStatement
1036¿ExpressionStatement¿¿1122¿¿¿¿{"start":{"line":21,"column":20},"end":{"line":28,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿ExpressionStatement
1037¿AssignmentExpression¿=¿1122¿¿¿¿{"start":{"line":21,"column":20},"end":{"line":28,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿AssignmentExpression
1038¿MemberExpression¿¿1122¿¿¿¿{"start":{"line":21,"column":20},"end":{"line":21,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿MemberExpression
1039¿Identifier¿¿1122¿v145¿¿¿¿¿Identifier
1040¿Identifier¿¿1122¿killProcess¿¿¿{"start":{"line":21,"column":35},"end":{"line":21,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1041¿Identifier¿¿1122¿v147¿¿¿¿¿Identifier
1042¿VariableDeclarator¿¿1122¿killProcess¿¿¿{"start":{"line":21,"column":6},"end":{"line":28,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿VariableDeclarator
1043¿MemberExpression¿¿1122¿¿¿¿{"start":{"line":21,"column":20},"end":{"line":21,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿MemberExpression
1044¿Identifier¿¿1122¿v145¿¿¿¿¿Identifier
1045¿Identifier¿¿1122¿killProcess¿¿¿{"start":{"line":21,"column":35},"end":{"line":21,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1046¿VariableDeclarator¿¿1122¿v148¿¿¿{"start":{"line":29,"column":31},"end":{"line":29,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿VariableDeclarator
1047¿MemberExpression¿¿1122¿¿¿¿{"start":{"line":29,"column":31},"end":{"line":29,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿MemberExpression
1048¿Identifier¿¿1122¿module¿¿¿{"start":{"line":29,"column":31},"end":{"line":29,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1049¿Identifier¿¿1122¿exports¿¿¿{"start":{"line":29,"column":38},"end":{"line":29,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1050¿VariableDeclarator¿¿1122¿v154¿¿¿{"start":{"line":29,"column":31},"end":{"line":40,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿VariableDeclarator
1051¿ArrowFunctionExpression¿¿1122¿¿¿¿{"start":{"line":29,"column":71},"end":{"line":40,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿ArrowFunctionExpression
1052¿Identifier¿¿0¿port¿¿¿{"start":{"line":29,"column":77},"end":{"line":29,"column":81},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1053¿TryStatement¿¿1144¿¿¿¿{"start":{"line":30,"column":1},"end":{"line":39,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿TryStatement
1054¿VariableDeclarator¿¿1144¿processesOnPort¿¿¿{"start":{"line":31,"column":8},"end":{"line":31,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿VariableDeclarator
1055¿AwaitExpression¿¿1144¿¿¿¿{"start":{"line":31,"column":26},"end":{"line":31,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿AwaitExpression
1056¿CallExpression¿¿1144¿¿¿¿{"start":{"line":31,"column":32},"end":{"line":31,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿CallExpression
1057¿Identifier¿¿1144¿listProcessesOnPort¿¿¿{"start":{"line":31,"column":32},"end":{"line":31,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1058¿Identifier¿¿1144¿port¿¿¿{"start":{"line":31,"column":52},"end":{"line":31,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1059¿VariableDeclarator¿¿1144¿v152¿¿¿{"start":{"line":32,"column":48},"end":{"line":35,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿VariableDeclarator
1060¿ArrowFunctionExpression¿¿1144¿¿¿¿{"start":{"line":32,"column":48},"end":{"line":35,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿ArrowFunctionExpression
1061¿Identifier¿¿0¿theProcess¿¿¿{"start":{"line":32,"column":48},"end":{"line":32,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1062¿VariableDeclarator¿¿1146¿v149¿¿¿{"start":{"line":33,"column":31},"end":{"line":33,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿VariableDeclarator
1063¿MemberExpression¿¿1146¿¿¿¿{"start":{"line":33,"column":31},"end":{"line":33,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿MemberExpression
1064¿Identifier¿¿1146¿theProcess¿¿¿{"start":{"line":33,"column":31},"end":{"line":33,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1065¿Identifier¿¿1146¿pid¿¿¿{"start":{"line":33,"column":42},"end":{"line":33,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1066¿VariableDeclarator¿¿1146¿success¿¿¿{"start":{"line":33,"column":9},"end":{"line":33,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿VariableDeclarator
1067¿CallExpression¿¿1146¿¿¿¿{"start":{"line":33,"column":19},"end":{"line":33,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿CallExpression
1068¿Identifier¿¿1146¿killProcess¿¿¿{"start":{"line":33,"column":19},"end":{"line":33,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1069¿Identifier¿¿1146¿v149¿¿¿¿¿Identifier
1070¿VariableDeclarator¿¿1146¿v150¿¿¿{"start":{"line":34,"column":16},"end":{"line":34,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿VariableDeclarator
1071¿MemberExpression¿¿1146¿¿¿¿{"start":{"line":34,"column":16},"end":{"line":34,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿MemberExpression
1072¿Identifier¿¿1146¿theProcess¿¿¿{"start":{"line":34,"column":16},"end":{"line":34,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1073¿Identifier¿¿1146¿pid¿¿¿{"start":{"line":34,"column":27},"end":{"line":34,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1074¿VariableDeclarator¿¿1146¿v151¿¿¿{"start":{"line":34,"column":10},"end":{"line":34,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿VariableDeclarator
1075¿ObjectExpression¿¿1146¿¿¿¿¿¿ObjectExpression
1076¿ExpressionStatement¿¿1146¿¿¿¿{"start":{"line":34,"column":10},"end":{"line":34,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿ExpressionStatement
1077¿AssignmentExpression¿=¿1146¿¿¿¿{"start":{"line":34,"column":10},"end":{"line":34,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿AssignmentExpression
1078¿MemberExpression¿¿1146¿¿¿¿{"start":{"line":34,"column":10},"end":{"line":34,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿MemberExpression
1079¿Identifier¿¿1146¿v151¿¿¿¿¿Identifier
1080¿Identifier¿¿1146¿pid¿¿¿{"start":{"line":34,"column":11},"end":{"line":34,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1081¿Identifier¿¿1146¿v150¿¿¿¿¿Identifier
1082¿ExpressionStatement¿¿1146¿¿¿¿{"start":{"line":34,"column":10},"end":{"line":34,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿ExpressionStatement
1083¿AssignmentExpression¿=¿1146¿¿¿¿{"start":{"line":34,"column":10},"end":{"line":34,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿AssignmentExpression
1084¿MemberExpression¿¿1146¿¿¿¿{"start":{"line":34,"column":10},"end":{"line":34,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿MemberExpression
1085¿Identifier¿¿1146¿v151¿¿¿¿¿Identifier
1086¿Identifier¿¿1146¿success¿¿¿{"start":{"line":34,"column":32},"end":{"line":34,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1087¿Identifier¿¿1146¿success¿¿¿{"start":{"line":34,"column":32},"end":{"line":34,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1088¿ReturnStatement¿¿1146¿¿¿¿{"start":{"line":34,"column":3},"end":{"line":34,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿ReturnStatement
1089¿Identifier¿¿1146¿v151¿¿¿¿¿Identifier
1090¿BlockStatement¿¿1146¿¿¿¿{"start":{"line":32,"column":62},"end":{"line":35,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿BlockStatement
1091¿VariableDeclarator¿¿1144¿killProcessResult¿¿¿{"start":{"line":32,"column":8},"end":{"line":35,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿VariableDeclarator
1092¿CallExpression¿¿1144¿¿¿¿{"start":{"line":32,"column":28},"end":{"line":35,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿CallExpression
1093¿MemberExpression¿¿1144¿¿¿¿{"start":{"line":32,"column":28},"end":{"line":32,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿MemberExpression
1094¿Identifier¿¿1144¿processesOnPort¿¿¿{"start":{"line":32,"column":28},"end":{"line":32,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1095¿Identifier¿¿1144¿map¿¿¿{"start":{"line":32,"column":44},"end":{"line":32,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1096¿Identifier¿¿1144¿v152¿¿¿¿¿Identifier
1097¿ReturnStatement¿¿1144¿¿¿¿{"start":{"line":36,"column":2},"end":{"line":36,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿ReturnStatement
1098¿Identifier¿¿1144¿killProcessResult¿¿¿{"start":{"line":36,"column":9},"end":{"line":36,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1099¿BlockStatement¿¿1144¿¿¿¿{"start":{"line":30,"column":5},"end":{"line":37,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿BlockStatement
1100¿CatchClause¿¿1144¿¿¿¿{"start":{"line":37,"column":3},"end":{"line":39,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿CatchClause
1101¿VariableDeclarator¿¿1144¿v153¿¿¿{"start":{"line":38,"column":2},"end":{"line":38,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿VariableDeclarator
1102¿CallExpression¿¿1144¿¿¿¿{"start":{"line":38,"column":2},"end":{"line":38,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿CallExpression
1103¿MemberExpression¿¿1144¿¿¿¿{"start":{"line":38,"column":2},"end":{"line":38,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿MemberExpression
1104¿Identifier¿¿1144¿console¿¿¿{"start":{"line":38,"column":2},"end":{"line":38,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1105¿Identifier¿¿1144¿log¿¿¿{"start":{"line":38,"column":10},"end":{"line":38,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1106¿Identifier¿¿1144¿e¿¿¿{"start":{"line":38,"column":14},"end":{"line":38,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1107¿ExpressionStatement¿¿1144¿¿¿¿{"start":{"line":38,"column":2},"end":{"line":38,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿ExpressionStatement
1108¿Identifier¿¿1144¿v153¿¿¿¿¿Identifier
1109¿BlockStatement¿¿1144¿¿¿¿{"start":{"line":37,"column":13},"end":{"line":39,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿BlockStatement
1110¿Identifier¿¿1144¿e¿¿¿{"start":{"line":37,"column":10},"end":{"line":37,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1111¿BlockStatement¿¿1144¿¿¿¿{"start":{"line":29,"column":85},"end":{"line":40,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿BlockStatement
1112¿ExpressionStatement¿¿1122¿¿¿¿{"start":{"line":29,"column":31},"end":{"line":40,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿ExpressionStatement
1113¿AssignmentExpression¿=¿1122¿¿¿¿{"start":{"line":29,"column":31},"end":{"line":40,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿AssignmentExpression
1114¿MemberExpression¿¿1122¿¿¿¿{"start":{"line":29,"column":31},"end":{"line":29,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿MemberExpression
1115¿Identifier¿¿1122¿v148¿¿¿¿¿Identifier
1116¿Identifier¿¿1122¿killAllProcessesOnPort¿¿¿{"start":{"line":29,"column":46},"end":{"line":29,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1117¿Identifier¿¿1122¿v154¿¿¿¿¿Identifier
1118¿VariableDeclarator¿¿1122¿killAllProcessesOnPort¿¿¿{"start":{"line":29,"column":6},"end":{"line":40,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿VariableDeclarator
1119¿MemberExpression¿¿1122¿¿¿¿{"start":{"line":29,"column":31},"end":{"line":29,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿MemberExpression
1120¿Identifier¿¿1122¿v148¿¿¿¿¿Identifier
1121¿Identifier¿¿1122¿killAllProcessesOnPort¿¿¿{"start":{"line":29,"column":46},"end":{"line":29,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/portprocesses_1.0.4/index.js"}¿¿Identifier
1122¿CFG_F_START¿¿1122¿__main__¿¿¿¿¿CFG_F_START
1123¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1124¿CFG_F_START¿¿1124¿653_anon¿¿¿¿¿CFG_F_START
1125¿CFG_F_END¿¿0¿653_anon¿¿¿¿¿CFG_F_END
1126¿CFG_F_START¿¿1126¿684_anon¿¿¿¿¿CFG_F_START
1127¿CFG_F_END¿¿0¿684_anon¿¿¿¿¿CFG_F_END
1128¿CFG_F_START¿¿1128¿720_anon¿¿¿¿¿CFG_F_START
1129¿CFG_F_END¿¿0¿720_anon¿¿¿¿¿CFG_F_END
1130¿CFG_F_START¿¿1130¿737_anon¿¿¿¿¿CFG_F_START
1131¿CFG_F_END¿¿0¿737_anon¿¿¿¿¿CFG_F_END
1132¿CFG_F_START¿¿1132¿773_anon¿¿¿¿¿CFG_F_START
1133¿CFG_F_END¿¿0¿773_anon¿¿¿¿¿CFG_F_END
1134¿CFG_F_START¿¿1134¿783_anon¿¿¿¿¿CFG_F_START
1135¿CFG_F_END¿¿0¿783_anon¿¿¿¿¿CFG_F_END
1136¿CFG_F_START¿¿1136¿819_anon¿¿¿¿¿CFG_F_START
1137¿CFG_F_END¿¿0¿819_anon¿¿¿¿¿CFG_F_END
1138¿CFG_IF_END¿¿0¿922¿¿¿¿¿CFG_IF_END
1139¿CFG_IF_END¿¿0¿835¿¿¿¿¿CFG_IF_END
1140¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1141¿CFG_F_START¿¿1141¿1016_anon¿¿¿¿¿CFG_F_START
1142¿CFG_F_END¿¿0¿1016_anon¿¿¿¿¿CFG_F_END
1143¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1144¿CFG_F_START¿¿1144¿1051_anon¿¿¿¿¿CFG_F_START
1145¿CFG_F_END¿¿0¿1051_anon¿¿¿¿¿CFG_F_END
1146¿CFG_F_START¿¿1146¿1060_anon¿¿¿¿¿CFG_F_START
1147¿CFG_F_END¿¿0¿1060_anon¿¿¿¿¿CFG_F_END
1148¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1149¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1150¿PDG_CALL¿¿1122¿1122.CALL->require-o136¿¿¿¿¿PDG_CALL
1151¿PDG_OBJECT¿¿0¿1122.exec-o137¿¿¿¿¿PDG_OBJECT
1152¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1153¿PDG_OBJECT¿¿0¿1122.module-o138¿¿¿¿¿PDG_OBJECT
1154¿PDG_OBJECT¿¿0¿1122.module.exports-o139¿¿¿¿¿PDG_OBJECT
1155¿PDG_OBJECT¿¿0¿1124.this-o140¿¿¿¿¿PDG_OBJECT
1156¿PDG_OBJECT¿¿0¿1124.port-o141¿¿¿¿¿PDG_OBJECT
1157¿PDG_OBJECT¿¿0¿1122.v144-o142¿¿¿¿¿PDG_OBJECT
1158¿PDG_OBJECT¿¿0¿1122.v78-o143¿¿¿¿¿PDG_OBJECT
1159¿PDG_OBJECT¿¿0¿1122.v78.listProcessesOnPort-o144¿¿¿¿¿PDG_OBJECT
1160¿PDG_OBJECT¿¿0¿1141.this-o145¿¿¿¿¿PDG_OBJECT
1161¿PDG_OBJECT¿¿0¿1141.pid-o146¿¿¿¿¿PDG_OBJECT
1162¿PDG_OBJECT¿¿0¿1122.v147-o147¿¿¿¿¿PDG_OBJECT
1163¿PDG_OBJECT¿¿0¿1122.v145-o148¿¿¿¿¿PDG_OBJECT
1164¿PDG_OBJECT¿¿0¿1122.v145.killProcess-o149¿¿¿¿¿PDG_OBJECT
1165¿PDG_OBJECT¿¿0¿1144.this-o150¿¿¿¿¿PDG_OBJECT
1166¿PDG_OBJECT¿¿0¿1144.port-o151¿¿¿¿¿PDG_OBJECT
1167¿PDG_OBJECT¿¿0¿1122.v154-o152¿¿¿¿¿PDG_OBJECT
1168¿PDG_OBJECT¿¿0¿1122.v148-o153¿¿¿¿¿PDG_OBJECT
1169¿PDG_OBJECT¿¿0¿1122.v148.killAllProcessesOnPort-o154¿¿¿¿¿PDG_OBJECT
1170¿PDG_OBJECT¿¿0¿1124.v79-o155¿¿¿¿¿PDG_OBJECT
1171¿PDG_CALL¿¿1124¿1124.CALL->v80.split-o156¿¿¿¿¿PDG_CALL
1172¿PDG_OBJECT¿¿0¿1124.result-o157¿¿¿¿¿PDG_OBJECT
1173¿PDG_CALL¿¿1124¿1124.CALL->result.shift-o158¿¿¿¿¿PDG_CALL
1174¿PDG_OBJECT¿¿0¿1124.v81-o159¿¿¿¿¿PDG_OBJECT
1175¿PDG_CALL¿¿1124¿1124.CALL->v81.split-o160¿¿¿¿¿PDG_CALL
1176¿PDG_OBJECT¿¿0¿1124.v82-o161¿¿¿¿¿PDG_OBJECT
1177¿PDG_OBJECT¿¿0¿1126.this-o162¿¿¿¿¿PDG_OBJECT
1178¿PDG_OBJECT¿¿0¿1126.item-o163¿¿¿¿¿PDG_OBJECT
1179¿PDG_OBJECT¿¿0¿1124.v89-o164¿¿¿¿¿PDG_OBJECT
1180¿PDG_CALL¿¿1124¿1124.CALL->v82.filter-o165¿¿¿¿¿PDG_CALL
1181¿PDG_OBJECT¿¿0¿1124.v90-o166¿¿¿¿¿PDG_OBJECT
1182¿PDG_OBJECT¿¿0¿1128.this-o167¿¿¿¿¿PDG_OBJECT
1183¿PDG_OBJECT¿¿0¿1128.item-o168¿¿¿¿¿PDG_OBJECT
1184¿PDG_OBJECT¿¿0¿1124.v92-o169¿¿¿¿¿PDG_OBJECT
